CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,33.4
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,33.7
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,6.47
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3,15.52
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3,4.9
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,11.36
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,33.05
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28,39.32
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,10.09
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,47.71
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,55.51
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,26.06
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,79.3
307.0,0.0,0.0,193.0,0.0,968.0,812.0,100,56.62
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,42.23
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,53.3
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,41.84
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,24.1
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28,32.84
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,26.23
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100,52.96
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,17.54
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,53.39
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28,24.1
133.0,175.0,0.0,182.0,8.0,965.0,674.0,28,27.63
157.0,153.0,0.0,192.0,0.0,935.4,781.2,28,29.98
389.9,189.0,0.0,145.9,10.4,944.7,755.8,56,49.77
190.3,0.0,125.4,166.6,11.9,1078.7,796.2,14,27.22
139.6,209.4,0.0,192.0,0.0,1047.8,806.9,180,49.8
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,24.0
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,46.93
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,32.72
540.0,0.0,0.0,173.0,0.0,1125.0,633.0,28,40.87
374.0,0.0,0.0,170.2,5.3,927.4,739.3,28,61.07
304.0,76.0,0.0,191.0,6.0,970.0,670.0,28,47.71
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,33.36
275.1,0.0,163.3,160.6,7.8,1058.6,780.1,3,13.12
229.7,0.0,118.2,195.2,6.7,1028.1,757.6,14,30.14
218.9,0.0,124.1,158.5,7.8,1078.7,794.9,56,54.77
313.3,145.0,113.0,178.5,8.0,867.2,824.0,28,36.35
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,52.5
162.0,178.0,130.0,174.0,8.0,869.0,707.9,28,24.45
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,13.4
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,29.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,38.77
255.0,0.0,0.0,192.0,0.0,932.0,808.0,90,41.37
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,24.07
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,15.42
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,38.33
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,63.14
469.0,117.2,0.0,137.8,32.2,1069.2,840.5,28,45.08
313.3,0.0,113.0,178.5,5.2,867.2,824.0,28,50.51
480.0,0.0,0.0,192.0,0.0,936.2,716.1,28,21.16
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,45.3
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,7.84
424.0,22.0,132.0,178.0,8.5,882.0,750.0,28,44.86
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90,52.52
310.0,0.0,0.0,192.0,0.0,978.0,825.0,7,25.46
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,120,40.15
250.2,158.8,0.0,187.4,0.0,956.9,861.2,90,64.3
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,22.9
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,35.17
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,54.9
236.0,0.0,0.0,193.0,0.0,968.0,885.0,28,18.2
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,51.06
424.0,22.0,132.0,178.0,8.9,869.0,812.0,28,66.82
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,42.03
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,33.42
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,25.56
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,35.34
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3,11.17
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270,42.13
382.0,0.0,0.0,197.0,0.0,1111.0,784.0,90,39.0
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.14
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,41.54
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.75
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.73
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7,46.9
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,41.24
284.0,15.0,141.0,179.0,5.5,801.0,802.0,28,37.17
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,54.1
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7,10.09
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,37.27
385.0,0.0,0.0,186.0,0.0,966.0,763.0,270,53.1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,68.5
298.1,0.0,107.5,197.9,9.5,941.5,861.2,28,66.7
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,27.34
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,7,24.5
159.0,187.0,187.0,176.0,11.0,990.0,789.0,28,15.57
181.4,166.8,0.0,203.5,8.0,877.2,867.7,28,48.7
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7,10.09
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14,17.57
173.5,93.4,159.9,173.5,9.7,953.2,775.5,56,50.53
236.0,157.0,0.0,192.0,0.0,935.4,781.2,90,47.4
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,37.17
295.0,0.0,0.0,186.0,0.0,1069.0,769.0,28,27.92
297.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,24.85
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56,58.61
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,26.92
139.6,192.0,0.0,192.0,0.0,1047.0,806.9,3,27.94
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,44.52
116.0,173.0,0.0,192.0,0.0,909.8,856.8,90,35.17
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28,46.68
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,33.0
275.1,0.0,0.0,159.5,11.2,1052.3,783.5,56,66.6
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,39.29
393.0,0.0,0.0,192.0,0.0,940.0,758.0,7,17.96
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,13.46
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3,14.99
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,365,18.42
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,7,34.29
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,41.89
213.5,0.0,174.2,154.6,11.2,1052.3,775.5,56,52.04
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,8.54
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,46.23
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,6.47
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,46.9
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365,41.05
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,35.1
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56,36.99
198.6,132.4,0.0,192.0,0.0,838.6,824.3,90,21.29
425.0,106.3,0.0,183.8,16.5,852.1,887.1,28,42.55
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28,27.34
385.0,0.0,0.0,186.0,0.0,966.0,763.0,90,71.3
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56,29.45
133.0,210.0,0.0,195.0,3.0,949.0,795.0,28,31.35
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,38.7
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90,44.09
251.8,0.0,98.8,146.1,14.2,973.9,853.5,100,64.02
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,40.71
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,27.68
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,16.5
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,57.22
167.4,129.9,0.0,175.1,5.8,1006.3,746.6,91,61.99
295.0,0.0,0.0,186.0,0.0,1069.0,769.0,7,26.15
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,90,37.91
273.0,116.0,90.0,199.0,9.0,904.0,768.0,28,29.59
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,33.4
362.6,0.0,0.0,164.9,11.6,944.7,755.8,7,37.81
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,38.56
145.4,114.6,89.3,237.8,6.1,869.1,656.9,28,37.68
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,46.23
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,22.5
190.3,0.0,125.4,166.6,7.6,1090.0,798.9,14,17.58
266.1,98.1,87.1,191.8,6.1,824.1,657.0,56,58.61
446.0,24.0,79.0,162.1,11.6,967.1,712.2,3,29.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,21.78
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,19.01
190.7,0.0,125.4,162.1,7.0,1090.0,804.0,28,33.4
516.0,0.0,0.0,162.0,8.3,801.0,802.0,28,56.14
298.0,142.0,138.0,203.0,6.0,895.0,783.0,28,39.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,12.47
475.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,37.96
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56,56.83
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.9
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,36.8
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,29.73
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28,29.73
350.0,0.0,0.0,203.0,0.0,1085.0,775.0,14,29.41
425.0,172.6,0.0,153.6,8.2,852.1,867.2,28,33.8
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,48.28
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,3,13.82
251.4,0.0,118.3,188.5,6.4,1040.6,754.3,28,44.39
143.7,133.7,0.0,127.3,8.0,999.7,822.2,28,29.22
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,11.96
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,13.62
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3,7.4
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,12.46
190.7,128.0,125.4,162.0,9.0,1090.0,804.0,28,35.87
288.0,192.0,0.0,192.0,0.0,932.0,721.0,28,45.84
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,9.73
166.6,0.0,167.0,170.1,8.9,967.1,780.1,28,59.2
332.5,142.5,0.0,228.0,0.0,932.0,594.0,3,3.32
149.5,236.0,0.0,175.8,12.6,846.8,892.7,7,24.43
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,46.24
162.0,207.0,172.0,216.0,9.0,822.0,638.0,28,52.96
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28,15.36
250.0,0.0,95.7,187.4,9.1,861.2,859.2,28,32.72
213.8,0.0,24.5,181.7,6.7,1066.0,785.5,14,33.66
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90,31.02
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,41.84
359.0,0.0,141.0,154.0,1.7,942.0,801.0,28,59.2
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,33.7
295.8,0.0,0.0,185.7,0.0,1069.2,769.3,7,21.48
540.0,0.0,0.0,173.2,0.0,965.4,613.2,7,15.61
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,3.32
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,34.74
389.9,189.0,0.0,145.9,22.0,944.7,744.3,56,34.67
475.0,118.8,0.0,181.1,8.5,852.1,781.5,28,42.55
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3,23.74
288.0,192.0,0.0,192.0,0.0,929.8,716.1,7,20.08
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,31.35
298.0,0.0,107.0,200.0,6.0,895.0,785.0,28,30.22
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,15.61
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,28.68
380.0,0.0,0.0,228.0,0.0,932.0,670.0,7,23.4
254.0,0.0,0.0,197.0,0.0,968.0,863.0,365,50.6
238.2,0.0,0.0,185.7,0.0,1118.8,789.3,28,44.3
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,23.84
355.0,17.5,94.0,201.0,8.9,967.0,871.0,90,40.87
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,41.89
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,46.39
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,52.44
362.6,189.0,0.0,164.9,11.0,944.7,712.2,3,6.47
296.0,0.0,107.0,195.0,6.0,819.0,778.0,28,18.0
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,44.13
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,11.48
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,35.3
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,57.03
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,16.11
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,42.22
212.5,0.0,100.4,179.9,9.6,1007.2,903.6,14,32.01
212.0,0.0,124.8,159.0,11.54,1085.4,799.5,3,30.12
255.0,20.0,0.0,192.0,0.0,945.0,845.0,3,33.4
307.0,0.0,0.0,193.0,3.0,968.0,812.0,360,44.42
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,25.42
387.0,20.0,94.0,157.0,11.6,938.0,845.0,28,66.78
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,34.77
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14,7.68
313.3,145.0,113.0,178.5,8.0,1001.9,688.7,28,23.52
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,40.86
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,180,27.63
313.0,145.0,0.0,178.0,8.0,967.0,870.0,28,19.42
233.8,0.0,94.6,197.9,6.0,949.9,847.0,14,12.46
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,53.66
149.0,118.0,91.0,183.0,7.0,953.0,780.0,28,33.96
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,34.9
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7,25.61
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90,39.49
393.0,0.0,0.0,185.7,0.0,1111.6,784.3,28,75.5
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365,29.79
275.1,0.0,121.4,159.5,8.9,1058.6,802.6,56,32.33
149.0,153.0,194.0,192.0,8.0,914.0,893.0,28,33.42
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,64.02
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7,24.24
387.0,20.0,94.0,157.0,11.6,938.0,845.0,3,14.99
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,37.17
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,41.94
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,39.61
330.5,169.6,0.0,167.5,8.1,936.0,611.8,56,63.4
255.0,0.0,0.0,192.0,0.0,1125.0,845.0,90,30.65
355.0,19.0,141.0,154.0,10.9,998.0,801.0,28,26.2
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,30.12
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,39.66
387.0,20.0,94.0,157.0,13.9,938.0,845.0,56,48.85
298.0,0.0,107.0,186.0,0.0,849.0,846.0,28,35.3
165.0,0.0,132.1,163.3,0.0,1005.6,900.9,14,15.82
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,42.33
276.0,116.0,0.0,195.0,3.0,833.0,790.0,28,51.86
239.6,24.0,78.3,162.6,2.5,967.0,712.6,7,23.52
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,57.92
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,21.54
323.7,282.8,0.0,183.8,7.5,942.7,659.9,7,34.49
139.6,209.4,0.0,192.0,0.0,972.6,749.1,90,39.29
252.3,0.0,98.8,146.3,14.2,987.8,889.0,100,40.93
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,29.89
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,365,56.34
376.0,0.0,0.0,214.6,2.5,1003.5,762.4,100,35.57
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3,18.91
132.0,207.0,160.0,178.0,15.0,965.0,641.0,28,66.0
425.0,0.0,0.0,153.5,16.5,1125.0,887.1,28,43.5
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,36.84
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.42
277.1,0.0,97.4,160.6,11.8,973.9,875.6,56,53.52
310.0,0.0,0.0,192.0,0.0,970.0,850.0,365,38.89
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,12.84
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,9.13
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,48.4
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,69.66
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,11.47
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28,71.3
230.0,0.0,118.3,146.1,12.8,1029.4,828.7,28,17.54
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,40.29
295.0,0.0,0.0,183.0,0.0,1060.0,734.0,7,14.59
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,7,14.14
316.1,210.7,0.0,185.7,0.0,977.0,689.3,3,6.9
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,37.43
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180,61.07
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28,28.99
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,59.49
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,50.46
331.0,0.0,0.0,192.0,0.0,978.0,825.0,14,10.76
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,31.27
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,15.42
349.0,0.0,0.0,203.0,0.0,974.0,806.0,180,35.31
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,39.59
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,36.56
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.22
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,24.92
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,30.85
157.0,236.0,0.0,192.0,0.0,935.4,785.6,7,14.4
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,21.91
183.9,122.6,0.0,203.5,0.0,959.2,800.1,7,19.01
366.0,187.0,0.0,191.0,7.0,824.0,759.0,28,57.23
254.0,0.0,0.0,192.0,0.0,966.0,763.0,90,55.6
251.8,0.0,0.0,146.1,12.0,1006.0,899.8,56,69.3
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,53.39
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,13.22
146.5,173.0,0.0,181.9,3.0,985.8,816.8,28,67.57
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,24.85
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,38.33
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,25.1
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,25.08
198.6,0.0,0.0,192.0,0.0,978.0,825.0,28,40.2
297.2,117.5,0.0,185.7,0.0,1026.6,724.3,7,25.56
116.0,173.0,0.0,192.0,0.0,949.9,891.9,7,26.85
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,73.7
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,28,74.7
158.8,139.6,106.8,209.7,20.8,946.8,744.2,28,37.27
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,55.16
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,32.04
181.9,288.0,0.0,185.7,0.0,1012.4,714.3,7,41.05
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,15.42
236.0,0.0,0.0,193.0,0.0,968.0,885.0,90,32.9
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,53.46
149.0,117.0,92.0,176.0,7.0,953.0,780.0,28,31.97
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,17.24
424.0,22.0,0.0,182.0,8.9,822.0,750.0,28,49.25
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,14,25.89
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,51.72
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,15.03
139.7,209.4,0.0,192.0,0.0,947.0,847.0,7,28.02
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,42.13
295.7,0.0,0.0,192.0,0.0,935.4,781.2,7,33.7
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,41.2
425.0,106.3,0.0,151.4,12.8,936.0,803.7,28,38.11
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,37.17
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,3,15.53
500.0,147.2,0.0,200.0,0.0,1125.0,605.0,7,25.69
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,33.72
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56,53.1
331.0,0.0,0.0,193.0,0.0,968.0,821.0,28,37.72
298.0,0.0,107.0,196.0,6.0,860.0,790.0,28,29.41
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,40.71
139.6,209.4,0.0,192.0,0.0,943.1,871.8,3,13.29
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,20.77
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,48.59
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,18.91
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,20.42
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,20.08
500.1,0.0,0.0,200.0,0.0,961.2,613.2,3,25.75
251.4,0.0,100.5,182.5,3.6,1005.8,899.8,28,64.3
213.7,0.0,174.7,159.9,11.7,1053.5,792.7,3,21.75
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,90,48.85
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,24.1
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,41.72
200.0,0.0,0.0,192.0,0.0,1111.0,806.0,7,11.65
238.0,210.0,0.0,196.0,3.0,949.0,795.0,28,49.25
238.1,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.36
236.0,0.0,0.0,193.0,0.0,968.0,845.0,3,15.09
516.0,0.0,141.0,141.0,11.3,801.0,893.0,28,78.8
480.0,0.0,0.0,192.0,0.0,936.2,721.0,120,39.84
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,40.86
298.2,160.5,107.0,177.6,11.1,879.6,744.2,90,51.33
387.0,20.0,0.0,157.0,11.6,938.0,845.0,28,58.8
237.5,237.5,0.0,228.0,0.0,932.0,670.0,90,42.22
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,100,40.57
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,7,17.96
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90,32.25
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,55.26
333.0,0.0,0.0,192.0,0.0,931.2,842.6,360,67.8
265.0,111.0,86.0,195.0,7.0,833.0,790.0,28,74.99
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,24.34
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.91
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,30.23
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,45.37
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100,57.21
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,25.1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,24.28
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,39.0
382.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,13.33
375.0,93.8,0.0,126.6,8.9,852.1,992.6,100,64.3
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,25.56
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,48.59
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,31.64
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,57.21
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,20.87
424.0,22.0,132.0,168.0,5.3,822.0,750.0,28,54.9
246.8,0.0,125.1,143.3,0.0,1086.8,800.9,14,33.19
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100,56.06
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365,56.85
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,27.68
380.0,95.0,0.0,228.0,0.0,932.0,594.0,3,4.83
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3,14.31
238.0,20.0,94.0,157.0,13.9,938.0,845.0,7,12.46
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,24.0
427.5,47.5,0.0,228.0,0.0,932.0,670.0,7,35.3
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,49.19
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,56.34
210.7,0.0,0.0,186.4,0.0,1074.5,764.2,28,52.83
102.0,153.0,0.0,192.0,0.0,887.0,942.0,365,56.14
339.0,0.0,77.0,196.0,6.0,968.0,754.0,28,41.68
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,9.69
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,10.09
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,42.62
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,3,6.81
255.0,116.0,0.0,192.0,0.0,889.8,945.0,90,50.6
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.93
397.0,0.0,0.0,192.0,0.0,940.0,758.0,90,43.7
313.0,161.0,0.0,178.0,13.0,917.0,759.0,28,51.33
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,60.29
153.0,145.0,113.0,178.0,8.0,1001.0,689.0,28,41.94
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,3,17.57
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56,42.55
