CementComponent,BlastFurnaceSlag,FlyAshComponent,WaterComponent,SuperplasticizerComponent,CoarseAggregateComponent,FineAggregateComponent,AgeInDays,Strength
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56,31.72
236.0,0.0,0.0,192.0,0.0,968.0,781.2,7,7.68
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3,15.34
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.54
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.0
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,25.18
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,23.22
236.0,0.0,0.0,191.0,0.0,968.0,885.0,28,26.97
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,23.8
289.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,10.38
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180,26.77
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,29.07
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,31.65
387.0,20.0,94.0,157.0,7.9,938.0,845.0,56,44.21
255.5,132.4,0.0,192.0,0.0,927.4,717.8,90,61.89
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,28.3
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,42.13
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,21.48
150.0,0.0,0.0,182.0,0.0,1074.0,774.0,28,24.28
385.0,0.0,0.0,185.7,0.0,1066.0,785.5,28,46.39
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,33.4
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7,20.08
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,53.96
233.8,0.0,94.6,197.9,6.0,949.9,847.0,14,12.46
250.0,0.0,95.7,191.8,5.3,948.9,857.2,56,41.15
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,47.81
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,23.35
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,26.23
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,22.9
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,35.36
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,39.27
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,41.54
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,37.34
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28,45.94
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,26.06
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,45.85
166.0,0.0,150.4,180.8,11.7,1023.3,729.7,28,44.61
475.0,0.0,0.0,228.0,7.0,1104.0,794.0,28,48.67
275.1,0.0,96.2,170.1,9.9,961.2,865.0,14,27.77
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90,48.4
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.72
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,21.5
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28,33.7
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,39.0
133.1,200.9,0.0,203.5,0.0,965.4,692.6,7,15.09
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3,39.3
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,16.11
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3,41.3
295.7,0.0,0.0,185.7,0.0,1076.2,764.3,7,14.2
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,33.36
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,26.31
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,10.73
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,8.54
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100,50.51
251.8,0.0,99.9,146.1,12.2,1006.0,899.8,100,37.34
144.0,180.0,120.0,212.0,11.0,878.0,728.0,28,29.23
139.6,209.4,0.0,192.0,11.1,1047.8,806.9,28,53.58
424.0,0.0,132.0,182.0,14.3,822.0,750.0,100,48.7
312.0,0.0,113.3,178.1,8.5,999.7,822.2,28,37.26
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,35.3
295.7,0.0,0.0,141.8,12.8,852.1,829.5,56,59.89
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,49.2
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.87
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,6.94
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,33.76
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,25.57
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,50.46
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,42.42
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,43.58
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,32.9
382.0,0.0,0.0,186.0,0.0,1104.0,744.0,28,35.17
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,43.39
362.6,189.0,0.0,174.0,9.5,944.7,785.5,28,56.83
167.0,75.4,167.0,164.0,7.8,1007.3,770.1,28,61.86
284.0,145.0,0.0,178.0,8.0,819.0,789.0,28,79.3
288.0,192.0,0.0,192.0,0.0,929.8,716.1,90,41.1
302.0,0.0,0.0,192.0,0.0,942.0,801.0,7,31.74
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,32.04
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,59.89
166.1,0.0,174.2,176.5,11.7,1007.2,893.7,3,25.57
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,29.73
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,4.83
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28,33.08
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28,26.77
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28,38.33
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,31.42
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,19.42
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14,35.17
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,45.3
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,44.61
350.0,0.0,0.0,203.0,0.0,1069.0,674.0,28,29.65
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,17.96
202.0,11.0,126.0,206.0,1.7,801.0,801.0,28,80.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,46.24
252.3,147.2,0.0,185.7,0.0,1012.4,714.3,28,46.25
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,39.66
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,9.13
133.0,200.0,133.0,192.0,0.0,927.4,806.2,28,27.34
376.0,111.0,0.0,195.0,3.0,1035.0,762.0,28,60.28
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,24.39
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28,11.65
275.1,0.0,121.9,159.2,9.9,1058.6,780.1,56,44.39
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14,25.57
166.8,0.0,166.8,203.5,15.0,852.1,641.0,28,67.57
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,61.09
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,10.73
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,29.72
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.67
152.6,144.2,112.3,178.5,8.1,1001.8,688.7,28,6.9
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,49.97
313.3,262.2,0.0,175.5,8.8,1047.8,611.8,7,15.62
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,37.42
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56,68.3
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,52.44
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,63.4
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,42.23
296.0,0.0,98.0,196.0,10.9,998.0,801.0,7,14.94
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,43.8
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,33.42
152.0,0.0,112.0,181.0,8.0,985.0,816.0,28,26.86
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,54.9
159.0,169.0,115.0,196.0,6.0,833.0,744.0,28,41.41
277.0,0.0,113.0,194.0,5.9,868.0,780.0,28,39.0
500.1,0.0,0.0,200.0,0.0,961.2,613.2,3,25.75
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,180,32.25
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,60.29
234.0,156.0,0.0,189.0,5.9,981.0,760.0,28,32.92
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,32.96
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28,33.05
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,26.15
446.0,0.0,79.0,162.0,10.9,967.0,712.0,28,46.23
397.0,0.0,0.0,186.0,0.0,940.0,758.0,28,32.25
350.0,164.0,0.0,203.0,0.0,974.0,775.0,28,39.61
307.0,0.0,0.0,193.0,0.0,968.0,812.0,270,24.89
540.0,0.0,0.0,182.0,0.0,1100.0,820.0,90,33.8
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,56.06
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,40.27
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,9.69
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,71.99
302.0,0.0,0.0,203.0,0.0,974.0,817.0,3,9.73
178.0,129.9,118.6,175.5,3.6,1007.3,746.6,100,79.99
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,100,46.23
380.0,95.0,0.0,228.0,0.0,1026.0,695.0,28,50.73
275.1,0.0,0.0,185.7,0.0,1012.4,714.3,28,32.92
251.8,0.0,118.3,188.5,6.1,1028.1,757.7,14,24.24
275.1,151.2,0.0,126.6,9.9,1053.6,748.5,28,30.12
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90,36.94
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,50.24
298.0,0.0,107.0,164.0,11.6,967.0,712.0,7,20.97
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,46.93
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100,50.73
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3,4.57
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3,19.77
400.0,0.0,0.0,185.0,0.0,1025.0,745.0,7,23.84
255.0,0.0,0.0,192.0,0.0,931.2,885.0,28,33.4
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365,37.27
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28,26.97
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.04
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,37.43
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,39.66
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3,6.94
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,31.35
339.2,0.0,0.0,197.9,6.0,968.0,781.2,91,54.6
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,28.1
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,38.56
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28,31.42
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,33.4
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,13.29
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100,45.08
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28,48.15
385.0,0.0,0.0,186.0,0.0,966.0,763.0,180,71.3
200.0,133.0,0.0,192.0,0.0,965.4,806.2,180,38.56
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56,36.56
218.9,0.0,124.1,158.5,7.8,1078.7,794.9,56,54.77
200.0,0.0,0.0,182.0,0.0,1000.0,820.0,3,22.53
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,74.5
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28,25.56
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28,60.29
155.2,183.9,0.0,193.8,7.0,987.8,689.3,28,51.96
288.4,117.2,0.0,181.1,8.1,879.8,716.1,28,14.31
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,12.18
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,32.92
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,43.06
475.0,116.0,0.0,228.0,0.0,932.0,674.3,7,46.39
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,23.52
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28,33.27
168.0,0.0,103.0,182.0,8.0,953.0,780.0,28,44.39
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7,52.5
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,9.62
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,56.5
190.3,0.0,0.0,185.7,0.0,1047.8,748.5,28,31.88
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,33.42
313.0,178.0,132.0,178.0,5.5,827.0,695.0,28,38.61
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,44.03
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,53.96
190.3,189.0,0.0,161.9,5.3,958.2,800.1,28,33.04
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90,49.77
446.0,24.0,79.0,162.0,11.6,967.0,870.0,3,4.83
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,31.54
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,53.66
425.0,0.0,0.0,153.5,16.5,852.1,887.1,56,52.52
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,27.87
300.0,0.0,0.0,180.0,0.0,1069.0,775.0,28,27.53
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,29.39
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,21.92
150.0,0.0,0.0,203.0,0.0,974.0,800.0,28,21.5
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,56.63
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,7.51
198.6,132.4,100.5,192.0,0.0,978.4,825.5,14,25.73
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,17.44
233.8,0.0,0.0,197.9,3.4,947.0,852.2,28,62.94
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,39.42
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,47.81
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90,37.27
540.0,0.0,0.0,168.0,5.9,1125.0,613.0,28,31.35
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,33.95
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28,21.5
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,38.22
469.0,132.4,0.0,185.7,0.0,936.0,704.3,3,15.57
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,180,44.52
525.0,0.0,0.0,189.0,0.0,1125.0,813.0,365,35.3
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,44.61
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180,51.73
339.0,0.0,0.0,185.0,0.0,1069.0,676.0,28,36.59
425.0,0.0,0.0,151.4,18.6,936.0,803.7,56,55.64
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,365,52.04
162.0,0.0,142.0,180.0,5.5,1002.0,679.0,28,17.34
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,48.67
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3,4.83
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,39.7
400.0,0.0,0.0,195.0,0.0,1100.0,820.0,28,40.2
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,15.42
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,39.58
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,39.4
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,39.32
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100,50.6
255.0,0.0,0.0,192.0,0.0,1025.0,821.0,360,32.92
255.0,143.0,89.0,169.0,6.0,1119.0,696.0,28,29.23
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,37.8
313.3,262.2,0.0,175.5,0.0,1046.9,611.8,90,65.2
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14,25.18
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,27.68
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,22.32
387.9,20.0,94.1,157.9,5.5,938.2,845.0,56,56.5
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,15.09
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,26.94
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,13.09
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,28.94
500.0,0.0,0.0,200.0,0.0,1125.0,845.0,28,41.05
236.9,157.0,0.0,185.7,0.0,966.2,763.4,56,39.3
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28,52.2
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,41.94
250.2,166.8,0.0,203.5,0.0,966.0,695.3,3,13.71
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,35.23
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,15.34
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.4
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3,32.9
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,29.65
252.0,0.0,0.0,185.0,0.0,1113.0,784.0,7,14.2
313.0,0.0,0.0,184.0,0.0,1000.0,822.0,28,25.97
202.0,11.0,141.0,202.0,1.7,942.0,801.0,28,34.57
387.0,0.0,97.0,158.0,14.3,938.0,845.0,28,17.54
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,15.36
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3,9.69
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,12.73
190.3,0.0,125.2,162.1,7.8,1090.0,804.0,3,10.35
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.87
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,6.47
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,30.14
261.0,111.0,86.0,195.0,5.2,832.6,790.4,28,51.04
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,24.89
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,49.77
251.4,0.0,118.3,192.9,5.7,1043.6,754.3,3,11.85
322.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.44
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3,11.58
288.0,192.0,0.0,192.0,0.0,929.8,717.8,28,71.3
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,22.35
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91,36.45
331.0,0.0,0.0,192.0,8.0,1021.0,821.0,28,56.85
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,19.11
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,26.2
250.0,0.0,95.7,187.4,14.3,956.9,861.2,56,37.17
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,26.26
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28,21.78
298.0,0.0,107.0,167.0,11.0,919.0,781.0,28,46.23
158.8,238.7,0.0,185.7,0.0,1118.8,789.3,28,32.85
277.1,0.0,97.4,160.6,11.8,973.9,875.6,28,52.3
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,45.84
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,42.13
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,44.39
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,19.69
275.1,189.0,0.0,159.4,9.7,1055.6,777.8,56,43.58
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,36.84
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,41.2
339.2,0.0,0.0,192.9,0.0,1043.6,754.3,90,33.42
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,35.96
182.0,45.2,125.8,170.2,7.2,1059.4,780.7,28,33.3
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,37.43
212.0,0.0,126.0,163.8,10.2,1058.7,900.9,56,56.61
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,61.07
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,18.91
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,23.22
298.0,188.0,106.6,209.7,6.1,878.6,784.0,28,37.17
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,365,56.34
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,21.91
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.76
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,11.47
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28,32.82
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,40.86
393.0,0.0,0.0,185.7,0.0,1111.6,784.3,28,75.5
298.0,0.0,107.0,168.0,12.0,867.0,815.0,28,19.42
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,27.68
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14,25.02
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,9.01
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,48.28
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,39.16
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,46.68
252.0,0.0,0.0,185.0,0.0,1111.0,830.0,90,31.9
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180,28.68
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,10.79
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,33.95
310.0,0.0,0.0,192.0,0.0,978.0,825.0,7,25.46
362.6,189.0,0.0,164.9,11.6,944.0,755.8,7,46.68
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,49.2
389.9,189.0,0.0,145.9,22.0,944.7,801.0,56,54.38
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90,59.09
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,47.74
200.0,0.0,0.0,192.0,0.0,1111.0,806.0,7,11.65
212.0,0.0,100.4,159.0,8.7,1007.3,903.6,3,18.03
374.0,0.0,0.0,185.0,0.0,1012.0,714.0,7,13.36
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90,26.86
150.0,0.0,166.0,196.0,11.0,1053.0,775.0,28,40.66
281.0,0.0,0.0,186.0,0.0,1124.0,846.0,28,46.23
313.0,145.0,0.0,179.0,8.0,867.0,824.0,28,41.54
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,19.01
157.0,236.0,0.0,192.0,0.0,935.4,885.0,28,24.1
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28,55.55
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,21.26
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,66.82
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,39.27
166.1,0.0,163.3,176.5,4.5,1059.4,780.1,3,14.31
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,50.24
333.0,0.0,0.0,192.0,0.0,1033.0,765.0,7,15.52
213.8,0.0,24.5,181.7,6.7,1066.0,785.6,14,17.54
116.0,212.5,0.0,203.5,0.0,909.8,891.9,14,24.43
295.8,0.0,0.0,185.7,0.0,1069.2,769.3,3,12.05
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,19.35
122.6,183.9,0.0,203.5,0.0,958.2,800.0,7,24.0
233.8,0.0,94.6,197.9,4.6,947.0,852.2,14,25.97
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56,53.96
261.0,100.0,78.0,171.0,7.0,936.0,763.0,100,48.97
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100,48.79
212.0,141.3,0.0,203.5,0.0,973.4,750.0,14,22.14
425.0,106.3,0.0,153.5,16.5,887.1,889.0,28,27.92
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,12.18
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,27.42
250.0,0.0,125.2,182.9,5.7,1088.1,820.0,28,30.45
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90,39.23
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,55.55
252.0,0.0,0.0,186.0,0.0,1111.0,774.0,28,36.3
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,40.93
286.3,0.0,0.0,144.7,12.2,1001.8,803.7,28,66.7
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28,66.78
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3,13.33
374.0,0.0,0.0,162.0,9.5,975.6,792.6,3,18.75
165.0,145.0,0.0,182.0,12.0,1023.0,729.0,28,12.18
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,29.0
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3,24.85
252.0,99.0,95.0,189.0,8.0,835.0,821.0,3,35.3
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,27.63
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7,26.06
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,38.63
165.0,128.5,132.1,175.5,8.1,1005.8,746.6,7,22.5
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,11.47
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,36.56
255.9,0.0,59.3,195.2,6.1,1134.3,755.8,28,27.53
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,25.75
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,55.51
133.0,0.0,0.0,192.0,0.0,927.4,839.2,90,47.71
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,8.54
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180,48.72
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28,30.12
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,13.82
307.0,0.0,0.0,193.0,0.0,968.0,812.0,7,24.07
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,90,48.85
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,41.64
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,8.54
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,47.82
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,9.45
382.0,0.0,0.0,185.0,0.0,1040.0,739.0,365,38.02
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,32.72
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,45.3
222.4,0.0,96.7,189.3,4.5,967.1,870.3,28,33.95
296.0,0.0,0.0,185.0,0.0,1090.0,769.0,7,20.77
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,14.59
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,42.14
213.7,98.1,24.5,181.7,6.9,1043.6,785.5,56,43.57
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,30.96
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28,71.3
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,25.12
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,43.8
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,32.84
102.0,153.0,0.0,192.0,0.0,888.0,943.1,90,16.5
